Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
C4orf46	ENST00000379205.4	chromosome 4 open reading frame 46 	128	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.35	-0.48	0.88	2005, 2007, 2009, 2011
ITM2C	ENST00000326407.6	integral membrane protein 2C 	67220	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.35	-0.35	0.91	2005, 2007, 2009, 2011
ARF6	ENST00000298316.5	ADP-ribosylation factor 6 	31	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.35	-0.43	0.81	2009, 2011
PCNP	ENST00000296024.5	PEST proteolytic signal containing nuclear protein 	944	1	0	1	0	1	0	1	0	6	hsa-miR-9-5p	-0.35	-0.47	0.86	2005, 2007
PALMD	ENST00000263174.4	palmdelphin 	66	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.35	-0.35	0.67	2005, 2007, 2009, 2011
DNAJC14	ENST00000357606.3	DnaJ (Hsp40) homolog, subfamily C, member 14 	1293	1	1	0	0	2	1	1	0	1	hsa-miR-9-5p	-0.35	-0.51	0.94	2005, 2007, 2009, 2011
TMEM38A	ENST00000187762.2	transmembrane protein 38A 	158	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.35	-0.35	0.69	
PTGES3L	ENST00000453594.1	prostaglandin E synthase 3 (cytosolic)-like 	139	1	0	0	1	1	0	0	1	1	hsa-miR-9-5p	-0.35	-0.35	0.65	
PDGFC	ENST00000502773.1	platelet derived growth factor C 	238	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.34	-0.37	0.92	2005, 2007, 2009, 2011
ZC3H12A	ENST00000373087.6	zinc finger CCCH-type containing 12A 	94	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.34	-0.34	0.85	2009, 2011
KCTD12	ENST00000377474.2	potassium channel tetramerization domain containing 12 	404	1	1	0	0	1	0	0	1	0	hsa-miR-9-5p	-0.34	-0.38	0.95	2005, 2007, 2009, 2011
PCSK2	ENST00000377899.1	proprotein convertase subtilisin/kexin type 2 	9	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.34	-0.34	0.78	2005, 2007, 2009, 2011
NAP1L1	ENST00000261182.8	nucleosome assembly protein 1-like 1 	9072	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.34	-0.37	0.91	2005, 2007, 2009, 2011
ZBTB1	ENST00000394712.2	zinc finger and BTB domain containing 1 	920	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.34	-0.34	0.74	2011
ZKSCAN1	ENST00000324306.6	zinc finger with KRAB and SCAN domains 1 	1314	2	1	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.34	-0.34	0.98	2005, 2007, 2009, 2011
DDHD2	ENST00000397166.2	DDHD domain containing 2 	961	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.34	-0.42	0.98	2011
COL15A1	ENST00000375001.3	collagen, type XV, alpha 1 	371	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.34	-0.37	0.62	2005, 2007, 2009, 2011
ONECUT3	ENST00000382349.4	one cut homeobox 3 	5	3	3	0	0	1	0	0	1	3	hsa-miR-9-5p	-0.34	-0.34	> 0.99	
RAB27B	ENST00000262094.5	RAB27B, member RAS oncogene family 	5	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.34	-0.34	0.89	2011
C7orf25	ENST00000350427.4	chromosome 7 open reading frame 25 	299	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.34	-0.34	0.88	2009, 2011
DSE	ENST00000452085.3	dermatan sulfate epimerase 	975	1	1	0	0	1	0	0	1	2	hsa-miR-9-5p	-0.33	-0.34	0.95	2007, 2009, 2011
INHBB	ENST00000295228.3	inhibin, beta B 	75	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.33	-0.33	0.91	2009, 2011
PAK4	ENST00000599386.1	p21 protein (Cdc42/Rac)-activated kinase 4 	130	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.33	-0.33	0.96	2005, 2007, 2009, 2011
IGF2BP2	ENST00000382199.2	insulin-like growth factor 2 mRNA binding protein 2 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.33	-0.33	0.87	2007, 2009, 2011
SHC1	ENST00000368445.5	SHC (Src homology 2 domain containing) transforming protein 1 	482	2	0	2	0	0	0	0	0	1	hsa-miR-9-5p	-0.33	-0.53	0.98	2005, 2007, 2009, 2011
CSGALNACT1	ENST00000454498.2	chondroitin sulfate N-acetylgalactosaminyltransferase 1 	77	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.33	-0.33	0.86	2005, 2007, 2009, 2011
SLC8A1	ENST00000406785.2	solute carrier family 8 (sodium/calcium exchanger), member 1 	61	2	1	0	1	5	1	1	3	5	hsa-miR-9-5p	-0.33	-0.65	0.94	2007, 2009, 2011
CHST15	ENST00000346248.5	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 	59	1	0	1	0	2	0	2	0	0	hsa-miR-9-5p	-0.33	-0.34	0.90	2005, 2007, 2009, 2011
GNPNAT1	ENST00000216410.3	glucosamine-phosphate N-acetyltransferase 1 	429	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.33	-0.33	0.92	2005, 2007, 2009, 2011
COL27A1	ENST00000356083.3	collagen, type XXVII, alpha 1 	620	1	1	0	0	2	0	0	2	0	hsa-miR-9-5p	-0.33	-0.33	0.90	
SIX5	ENST00000560168.1	SIX homeobox 5 	47	1	1	0	0	1	0	1	0	1	hsa-miR-9-5p	-0.33	-0.44	0.82	2007, 2009, 2011
RHOJ	ENST00000316754.3	ras homolog family member J 	118	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.33	-0.39	0.95	2005, 2007, 2009, 2011
PANK3	ENST00000239231.6	pantothenate kinase 3 	522	1	0	1	0	3	0	2	1	2	hsa-miR-9-5p	-0.33	-0.48	0.94	2005, 2007, 2009, 2011
CSNK1A1	ENST00000261798.5	casein kinase 1, alpha 1 	769	1	1	0	0	2	0	1	1	0	hsa-miR-9-5p	-0.33	-0.42	0.96	2005, 2007, 2009, 2011
DLGAP2	ENST00000421627.2	discs, large (Drosophila) homolog-associated protein 2 	5	2	1	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.81	2005, 2007, 2009, 2011
C2CD2	ENST00000329623.7	C2 calcium-dependent domain containing 2 	106	1	0	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.32	-0.37	0.78	2005, 2007, 2009, 2011
IGF2BP3	ENST00000258729.3	insulin-like growth factor 2 mRNA binding protein 3 	30	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.91	2007, 2009, 2011
ULK2	ENST00000395544.4	unc-51 like autophagy activating kinase 2 	489	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.32	-0.32	0.96	2005, 2007, 2009, 2011
GMEB2	ENST00000370069.1	glucocorticoid modulatory element binding protein 2 	240	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.96	2005, 2007, 2009, 2011
RUNX1T1	ENST00000523629.1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) 	9	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.87	2011
NEDD4	ENST00000338963.2	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase 	289	1	1	0	0	1	0	0	1	0	hsa-miR-9-5p	-0.32	-0.33	0.80	2005, 2007, 2009, 2011
BEST3	ENST00000488961.1	bestrophin 3 	5	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.32	-0.32	< 0.1	2011
ACTR3	ENST00000263238.2	ARP3 actin-related protein 3 homolog (yeast) 	816	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.76	
ZBED3	ENST00000255198.2	zinc finger, BED-type containing 3 	399	1	1	0	0	0	0	0	0	3	hsa-miR-9-5p	-0.32	-0.34	0.36	2011
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	2	1	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.32	-0.32	0.98	2011
LAMP1	ENST00000332556.4	lysosomal-associated membrane protein 1 	566	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.32	-0.32	0.88	2005, 2007, 2009, 2011
FAM13C	ENST00000373867.3	family with sequence similarity 13, member C 	343	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.32	-0.32	0.69	2005, 2007, 2009, 2011
MAN1A2	ENST00000356554.3	mannosidase, alpha, class 1A, member 2 	603	1	0	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.32	-0.34	0.91	2005, 2007, 2009, 2011
TCF7	ENST00000518915.1	transcription factor 7 (T-cell specific, HMG-box) 	883	2	0	0	2	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.32	0.91	2005, 2007, 2009, 2011
PBRM1	ENST00000356770.4	polybromo 1 	689	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.31	-0.33	0.94	2007, 2009, 2011
RTN4RL1	ENST00000331238.6	reticulon 4 receptor-like 1 	82	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.31	-0.31	0.90	2005, 2007, 2009, 2011
LRRTM4	ENST00000409088.3	leucine rich repeat transmembrane neuronal 4 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.31	0.43	2005, 2007, 2009, 2011
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.31	-0.33	0.86	2009, 2011
CA7	ENST00000394069.3	carbonic anhydrase VII 	5	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.31	-0.31	0.62	2005, 2007, 2009, 2011
P4HA2	ENST00000401867.1	prolyl 4-hydroxylase, alpha polypeptide II 	1077	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.31	-0.31	0.92	2007, 2009
HAPLN1	ENST00000274341.4	hyaluronan and proteoglycan link protein 1 	5	1	0	0	1	1	0	0	1	0	hsa-miR-9-5p	-0.31	-0.31	0.68	2011
BAG4	ENST00000287322.4	BCL2-associated athanogene 4 	29	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.31	-0.32	0.61	2005, 2007, 2009, 2011
AGAP2-AS1	ENST00000542466.2	AGAP2 antisense RNA 1 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.31	ORF	
ENTPD5	ENST00000334696.6	ectonucleoside triphosphate diphosphohydrolase 5 	105	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.31	-0.32	0.85	2005, 2007, 2009, 2011
STMN1	ENST00000455785.2	stathmin 1 	30059	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.31	0.82	2005, 2007
HLTF	ENST00000465259.1	helicase-like transcription factor 	127	1	0	1	0	2	0	1	1	1	hsa-miR-9-5p	-0.31	-0.31	0.75	2009, 2011
GNA14	ENST00000341700.6	guanine nucleotide binding protein (G protein), alpha 14 	5	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.31	-0.31	< 0.1	
VANGL1	ENST00000355485.2	VANGL planar cell polarity protein 1 	721	2	0	1	1	0	0	0	0	1	hsa-miR-9-5p	-0.31	-0.31	0.92	2007, 2009, 2011
ZNF354A	ENST00000335815.2	zinc finger protein 354A 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.31	0.40	2005, 2007, 2011
FGF5	ENST00000456523.3	fibroblast growth factor 5 	1478	1	0	0	1	2	0	1	1	1	hsa-miR-9-5p	-0.31	-0.39	0.85	2005, 2007, 2009, 2011
POU2F3	ENST00000260264.4	POU class 2 homeobox 3 	5	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.31	-0.31	0.76	2009, 2011
SLC25A35	ENST00000577745.1	solute carrier family 25, member 35 	376	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.31	-0.31	0.70	
LZTS2	ENST00000370223.3	leucine zipper, putative tumor suppressor 2 	10	2	0	1	1	0	0	0	0	3	hsa-miR-9-5p	-0.31	-0.39	0.95	2005, 2007, 2009, 2011
LIN28A	ENST00000326279.6	lin-28 homolog A (C. elegans) 	5	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.31	-0.31	0.92	2005, 2007, 2009, 2011
RAB8A	ENST00000300935.3	RAB8A, member RAS oncogene family 	226	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.31	-0.31	0.85	2005, 2007, 2009, 2011
UBE2Z	ENST00000360943.5	ubiquitin-conjugating enzyme E2Z 	3688	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	0.94	2007, 2009, 2011
PARG	ENST00000402038.3	poly (ADP-ribose) glycohydrolase 	445	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.30	-0.33	0.91	2005, 2007, 2009
TMEM87B	ENST00000283206.4	transmembrane protein 87B 	219	1	1	0	0	1	1	0	0	0	hsa-miR-9-5p	-0.30	-0.35	0.94	2011
MAP7	ENST00000354570.3	microtubule-associated protein 7 	444	1	0	1	0	1	0	0	1	2	hsa-miR-9-5p	-0.30	-0.31	0.92	2005, 2007, 2009, 2011
KCNK4	ENST00000394525.2	potassium channel, subfamily K, member 4 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	ORF	2005, 2007, 2009, 2011
TIMM23	ENST00000260867.4	translocase of inner mitochondrial membrane 23 homolog (yeast) 	2176	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.30	-0.47	0.77	
CRYBG3	ENST00000389622.2	beta-gamma crystallin domain containing 3 	46	1	0	0	1	1	0	0	1	0	hsa-miR-9-5p	-0.30	-0.30	0.76	2007, 2009
SNX25	ENST00000504273.1	sorting nexin 25 	21	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.56	0.90	2011
GZF1	ENST00000338121.5	GDNF-inducible zinc finger protein 1 	252	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.30	-0.32	0.95	2007, 2009, 2011
SASS6	ENST00000287482.5	spindle assembly 6 homolog (C. elegans) 	796	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	0.74	2009, 2011
FAM19A4	ENST00000295569.7	family with sequence similarity 19 (chemokine (C-C motif)-like), member A4 	5	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.30	-0.30	0.44	2007, 2011
THOC5	ENST00000490103.1	THO complex 5 	587	1	0	0	1	0	0	0	0	3	hsa-miR-9-5p	-0.30	-0.44	0.75	2011
UHMK1	ENST00000538489.1	U2AF homology motif (UHM) kinase 1 	48	2	1	1	0	1	0	1	0	1	hsa-miR-9-5p	-0.30	-0.53	0.99	2011
ESRRB	ENST00000380887.2	estrogen-related receptor beta 	7	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	0.92	2011
AUH	ENST00000375731.4	AU RNA binding protein/enoyl-CoA hydratase 	66	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	0.44	2011
SMAP2	ENST00000539317.1	small ArfGAP2 	1062	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.32	0.66	2009, 2011
CCDC144A	ENST00000443444.2	coiled-coil domain containing 144A 	5	2	1	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.30	-0.30	> 0.99	
DTD1	ENST00000377452.3	D-tyrosyl-tRNA deacylase 1 	58	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.30	-0.30	0.81	2007, 2009, 2011
C10orf118	ENST00000543782.1	chromosome 10 open reading frame 118 	146	1	0	0	1	1	0	1	0	0	hsa-miR-9-5p	-0.30	-0.33	0.58	
KLHL1	ENST00000377844.4	kelch-like family member 1 	40	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.30	-0.30	0.83	2005, 2007, 2011
COL9A1	ENST00000357250.6	collagen, type IX, alpha 1 	9	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.30	-0.30	0.64	2007, 2009, 2011
ITPRIPL2	ENST00000381440.3	inositol 1,4,5-trisphosphate receptor interacting protein-like 2 	893	1	1	0	0	2	0	1	1	3	hsa-miR-9-5p	-0.30	-0.32	0.90	2007, 2009, 2011
GJA3	ENST00000241125.3	gap junction protein, alpha 3, 46kDa 	244	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.30	-0.30	0.52	
TGFBR2	ENST00000359013.4	transforming growth factor, beta receptor II (70/80kDa) 	2168	1	1	0	0	2	0	0	2	0	hsa-miR-9-5p	-0.29	-0.30	0.92	2007, 2009, 2011
GLTSCR1L	ENST00000314073.5	GLTSCR1-like 	59	2	0	1	1	0	0	0	0	1	hsa-miR-9-5p	-0.29	-0.29	0.92	2005, 2007, 2009, 2011
CNTFR	ENST00000351266.4	ciliary neurotrophic factor receptor 	19	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.81	2005, 2007, 2009, 2011
JDP2	ENST00000435893.2	Jun dimerization protein 2 	110	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.29	-0.29	0.91	2009, 2011
HOXA11	ENST00000006015.3	homeobox A11 	133	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.29	-0.29	0.92	2005, 2007, 2009, 2011
MYO1C	ENST00000359786.5	myosin IC 	1073	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.95	2005, 2007, 2009, 2011
TSC22D2	ENST00000361875.3	TSC22 domain family, member 2 	1062	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.29	-0.29	0.96	2005, 2007, 2009, 2011
SRSF10	ENST00000343255.5	serine/arginine-rich splicing factor 10 	1920	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.31	0.98	2011
SYAP1	ENST00000380155.3	synapse associated protein 1 	2689	1	1	0	0	0	0	0	0	3	hsa-miR-9-5p	-0.29	-0.44	0.96	2005, 2007, 2009, 2011
RNF111	ENST00000348370.4	ring finger protein 111 	395	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.92	2005, 2007, 2009, 2011
SLC25A24	ENST00000565488.1	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 	1688	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.87	2005, 2007, 2009, 2011
PDZK1	ENST00000344770.2	PDZ domain containing 1 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	< 0.1	2011
ZNF394	ENST00000426306.2	zinc finger protein 394 	77	1	1	0	0	0	0	0	0	3	hsa-miR-9-5p	-0.29	-0.30	< 0.1	
FREM2	ENST00000280481.7	FRAS1 related extracellular matrix protein 2 	33	1	1	0	0	0	0	0	0	4	hsa-miR-9-5p	-0.29	-0.30	0.96	2005, 2007, 2009, 2011
ARHGAP24	ENST00000395184.1	Rho GTPase activating protein 24 	9	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.85	2005, 2007, 2009, 2011
ANKRD13A	ENST00000261739.4	ankyrin repeat domain 13A 	1644	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.95	2009, 2011
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	2	0	0	2	2	0	2	0	1	hsa-miR-9-5p	-0.29	-0.29	0.93	2007, 2009, 2011
RNF19A	ENST00000519449.1	ring finger protein 19A, RBR E3 ubiquitin protein ligase 	1674	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.91	2005, 2007, 2009, 2011
SNIP1	ENST00000296215.6	Smad nuclear interacting protein 1 	355	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.29	-0.29	0.86	2005, 2007, 2009, 2011
RP2	ENST00000218340.3	retinitis pigmentosa 2 (X-linked recessive) 	441	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.29	-0.29	0.54	2009, 2011
FBXL2	ENST00000484457.1	F-box and leucine-rich repeat protein 2 	12	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.29	-0.29	0.94	2005, 2007, 2009, 2011
ERG	ENST00000398905.1	v-ets avian erythroblastosis virus E26 oncogene homolog 	184	1	0	0	1	2	0	0	2	3	hsa-miR-9-5p	-0.29	-0.31	0.90	2005, 2007, 2009, 2011
MAP3K3	ENST00000361357.3	mitogen-activated protein kinase kinase kinase 3 	144	2	1	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.29	-0.29	0.86	2005, 2007, 2009, 2011
SLC39A9	ENST00000031146.4	solute carrier family 39, member 9 	824	1	1	0	0	1	0	1	0	3	hsa-miR-9-5p	-0.28	-0.41	0.86	2011
ZDHHC20	ENST00000320220.9	zinc finger, DHHC-type containing 20 	1486	1	1	0	0	2	0	1	1	1	hsa-miR-9-5p	-0.28	-0.29	0.96	2011
FGF18	ENST00000274625.5	fibroblast growth factor 18 	5	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.28	-0.28	0.39	2009
ESYT1	ENST00000394048.5	extended synaptotagmin-like protein 1 	401	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.92	2007, 2009, 2011
MYPN	ENST00000358913.5	myopalladin 	73	1	1	0	0	1	0	0	1	9	hsa-miR-9-5p	-0.28	-0.33	0.93	2011
OTUD3	ENST00000375120.3	OTU domain containing 3 	438	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.28	-0.30	0.84	2009, 2011
ARID1A	ENST00000324856.7	AT rich interactive domain 1A (SWI-like) 	31	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.28	-0.28	0.74	2005, 2007, 2009, 2011
CCNI	ENST00000237654.4	cyclin I 	12152	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	< 0.1	
PDGFRB	ENST00000261799.4	platelet-derived growth factor receptor, beta polypeptide 	320	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.95	2005, 2007, 2009, 2011
RNF128	ENST00000324342.3	ring finger protein 128, E3 ubiquitin protein ligase 	17	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.58	2005, 2007, 2011
C3orf58	ENST00000441925.2	chromosome 3 open reading frame 58 	118	1	0	0	1	1	0	1	0	0	hsa-miR-9-5p	-0.28	-0.28	0.75	2007, 2009, 2011
CCNE2	ENST00000520509.1	cyclin E2 	76	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.29	0.62	2005, 2007, 2009, 2011
MAP2K7	ENST00000397981.3	mitogen-activated protein kinase kinase 7 	164	2	0	2	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.95	2005, 2007, 2009, 2011
DHX40	ENST00000251241.4	DEAH (Asp-Glu-Ala-His) box polypeptide 40 	538	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.28	-0.28	0.91	2005, 2007, 2009, 2011
OTUD7B	ENST00000369135.4	OTU domain containing 7B 	299	1	0	1	0	1	0	0	1	3	hsa-miR-9-5p	-0.28	-0.33	0.89	2011
CPEB4	ENST00000265085.5	cytoplasmic polyadenylation element binding protein 4 	472	2	1	1	0	1	0	1	0	1	hsa-miR-9-5p	-0.28	-0.29	0.98	2003, 2005, 2007, 2009, 2011
ELOVL4	ENST00000369816.4	ELOVL fatty acid elongase 4 	129	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.28	-0.28	0.53	2005, 2007, 2011
KLHL42	ENST00000381271.2	kelch-like family member 42 	2120	1	1	0	0	1	0	0	1	1	hsa-miR-9-5p	-0.28	-0.29	0.93	2005, 2007, 2009, 2011
FAM117A	ENST00000240364.2	family with sequence similarity 117, member A 	185	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.91	2007, 2009, 2011
ORAI2	ENST00000356387.2	ORAI calcium release-activated calcium modulator 2 	217	1	0	1	0	0	0	0	0	5	hsa-miR-9-5p	-0.28	-0.28	0.80	2011
COLGALT2	ENST00000367521.1	collagen beta(1-O)galactosyltransferase 2 	70	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.28	-0.28	0.45	
ZBTB41	ENST00000367405.4	zinc finger and BTB domain containing 41 	33	3	1	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.30	> 0.99	2007, 2009, 2011
VAT1	ENST00000355653.3	vesicle amine transport 1 	2844	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.88	2007, 2009, 2011
CRIM1	ENST00000280527.2	cysteine rich transmembrane BMP regulator 1 (chordin-like) 	4842	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.84	2005, 2007, 2009, 2011
CHRM3	ENST00000255380.4	cholinergic receptor, muscarinic 3 	47	1	1	0	0	1	0	0	1	3	hsa-miR-9-5p	-0.27	-0.59	0.77	
SHISA2	ENST00000319420.3	shisa family member 2 	30	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.27	0.71	2009, 2011
CCSER2	ENST00000224756.8	coiled-coil serine-rich protein 2 	123	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.27	< 0.1	2007, 2009, 2011
TTYH2	ENST00000269346.4	tweety family member 2 	16	2	0	1	1	1	0	1	0	0	hsa-miR-9-5p	-0.27	-0.33	0.94	2005, 2007, 2009, 2011
ZIC5	ENST00000267294.4	Zic family member 5 	263	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.29	0.91	2007, 2009, 2011
C17orf85	ENST00000158149.3	chromosome 17 open reading frame 85 	718	1	0	0	1	1	0	0	1	3	hsa-miR-9-5p	-0.27	-0.55	0.83	2007, 2009, 2011
RNF24	ENST00000336095.6	ring finger protein 24 	448	1	0	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.27	-0.27	0.91	2005, 2007, 2009, 2011
AP4E1	ENST00000261842.5	adaptor-related protein complex 4, epsilon 1 subunit 	57	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.27	-0.27	0.92	2005, 2007, 2009, 2011
PABPC4L	ENST00000421491.3	poly(A) binding protein, cytoplasmic 4-like 	55	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.27	-0.27	0.61	2009, 2011
PXDN	ENST00000252804.4	peroxidasin homolog (Drosophila) 	872	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.27	-0.42	0.96	2007, 2009, 2011
HUNK	ENST00000270112.2	hormonally up-regulated Neu-associated kinase 	85	2	1	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.27	-0.29	0.98	2005, 2007, 2009, 2011
GJD2	ENST00000290374.4	gap junction protein, delta 2, 36kDa 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.90	
FGF12	ENST00000445105.2	fibroblast growth factor 12 	150	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.27	-0.27	0.54	2005, 2007, 2009, 2011
